Link	Tên	Loại nhà	Diện tích	Các loại phòng	Giá	Vị trí	Tiện ích
https://www.luxstay.com/vi/rooms/34343	Indochine House - 4 private rooms - Trung Tâm Phố Cổ	Nhà riêng	70 m2	Nguyên căn · 3 phòng tắm · 5 giường · 4 phòng ngủ · 6 khách (tối đa 9 khách)	1,000,000₫ /đêm	Hoàn Kiếm, Hà Nội, Vietnam	
https://www.luxstay.com/vi/rooms/25533	Beautiful 1BR Apartment with Lake view	Căn hộ chung cư	55 m2	Nguyên căn · 1 phòng tắm · 1 giường · 1 phòng ngủ · 2 khách (tối đa 3 khách)	700,000₫ /đêm	Tây Hồ, Hà Nội, Vietnam	Tiện ích gia đình,Phù hợp với trẻ nhỏ,Không hút thuốc,Tiện ích bếp,Bếp điện,Lò vi sóng,Tủ lạnh,Tiện ích phòng,Ban Công,Tiện ích,Wifi,TV,Điều hoà,Máy giặt,Dầu gội, dầu xả,Giấy vệ sinh,Giấy ăn,Nước khoáng,Khăn tắm,Kem đánh răng,Thang máy,Máy sấy
https://www.luxstay.com/vi/rooms/24050	Beautiful Camellia Studio at Ba Dinh	Căn hộ Studio	30 m2	Phòng riêng · 1 phòng tắm · 1 giường · 1 phòng ngủ · 2 khách (tối đa 3 khách)	713,580₫ /đêm	Ba Đình, Hà Nội, Vietnam	Tiện ích gia đình,Phù hợp với trẻ nhỏ,Đệm bổ sung,Không hút thuốc,Tiện ích bếp,Bếp điện,Lò vi sóng,Tủ lạnh,Bếp Ga,Tiện ích giải trí,Cảnh quan đẹp,Tiện ích phòng,Ban Công,Cửa sổ,Nhà bếp,Tiện ích,Wifi,TV,Điều hoà,Máy giặt,Dầu gội, dầu xả,Giấy vệ sinh,Giấy ăn,Nước khoáng,Khăn tắm,Kem đánh răng,Xà phòng tắm,Thang máy,Máy sấy,Internet,Tiện ích nổi bật,Tủ đựng rượu
https://www.luxstay.com/vi/rooms/13369	BHome Apartment 401	Căn hộ Studio	39 m2	Phòng riêng · 1 phòng tắm · 1 giường · 1 phòng ngủ · 2 khách (tối đa 2 khách)	600,000₫ /đêm	Ba Đình, Hà Nội, Vietnam	Tiện ích gia đình,Phù hợp với trẻ nhỏ,Không hút thuốc,Tiện ích bếp,Bếp điện,Lò vi sóng,Tủ lạnh,Tiện ích giải trí,Cảnh quan đẹp,Tiện ích,Wifi,TV,Điều hoà,Máy giặt,Dầu gội, dầu xả,Giấy vệ sinh,Giấy ăn,Nước khoáng,Khăn tắm,Kem đánh răng,Xà phòng tắm
https://www.luxstay.com/vi/rooms/14386	The Autumn Homestay- Lake view room, have balcony	Nhà riêng	16 m2	Phòng riêng · 1 phòng tắm · 1 giường · 1 phòng ngủ · 2 khách (tối đa 2 khách)	940,000₫ /đêm	Ba Đình, Hà Nội, Vietnam	Tiện ích gia đình,Không hút thuốc,Tiện ích bếp,Bếp điện,Lò vi sóng,Tủ lạnh,Tiện ích giải trí,BBQ,Cảnh quan đẹp,Tiện ích phòng,Ban Công,Cửa sổ,Tiện ích,Wifi,Điều hoà,Máy giặt,Dầu gội, dầu xả,Giấy vệ sinh,Giấy ăn,Nước khoáng,Khăn tắm,Kem đánh răng,Xà phòng tắm,Máy sấy,Internet
https://www.luxstay.com/vi/rooms/16718	2BR Cozy and Modern Apartment - Times city	Căn hộ chung cư	81 m2	Nguyên căn · 2 phòng tắm · 2 giường · 2 phòng ngủ · 4 khách (tối đa 5 khách)	1,250,000₫ /đêm	Hai Bà Trưng, Hà Nội, Vietnam	
https://www.luxstay.com/vi/rooms/27346	Airy Room with Lovely City View	Căn hộ dịch vụ	58 m2	Nguyên căn · 1 phòng tắm · 1 giường · 1 phòng ngủ · 2 khách (tối đa 2 khách)	523,292₫ /đêm	Cầu Giấy, Hà Nội, Vietnam	
https://www.luxstay.com/vi/rooms/20740	Homestay Phủ Doãn	Nhà riêng	25 m2	Phòng riêng · 1 phòng tắm · 2 giường · 1 phòng ngủ · 2 khách (tối đa 3 khách)	650,000₫ /đêm	Hoàn Kiếm, Hà Nội, Vietnam	
https://www.luxstay.com/vi/rooms/12345	Êm Ấm homestay 401 - Phòng đôi thoáng, yên tĩnh, ánh sáng tự nhiên	Nhà riêng	28 m2	Phòng riêng · 1 phòng tắm · 1 giường · 1 phòng ngủ · 2 khách (tối đa 3 khách)	370,000₫ /đêm	Tây Hồ, Hà Nội, Vietnam	Tiện ích gia đình,Phù hợp với trẻ nhỏ,Không hút thuốc,Tiện ích bếp,Bếp điện,Lò vi sóng,Tủ lạnh,Bếp Ga,Tiện ích giải trí,BBQ,Cảnh quan đẹp,Tiện ích phòng,Ban Công,Tiện ích,Wifi,TV,Điều hoà,Máy giặt,Dầu gội, dầu xả,Giấy vệ sinh,Khăn tắm,Xà phòng tắm,Máy sấy,Tiện ích nổi bật,Smart tivi
https://www.luxstay.com/vi/rooms/16783	Ceeland - Sunny House 1	Khác	40 m2	Phòng riêng · 1 phòng tắm · 2 giường · 1 phòng ngủ · 2 khách (tối đa 4 khách)	1,300,000₫ /đêm	Sóc Sơn, Hà Nội, Vietnam	Tiện ích gia đình,Phù hợp với trẻ nhỏ,Không hút thuốc,Tiện ích bếp,Bếp Ga,Tiện ích giải trí,BBQ,Cảnh quan đẹp,Bể Bơi,Tiện ích,Điều hoà,Dầu gội, dầu xả,Giấy vệ sinh,Khăn tắm,Máy sấy
